DateTime	City	State	Shape	Duration	Summary	Posted	Coordinates
6/30/09 00:00	Avon/Brodhead	WI	Light	1 hour	Bright light that faded in and out and moved effortlessly like a feather.	8/5/09	
6/8/09 10:00	West Bend	WI	Light	20 mins	saw a bright white light all of a sudden appear and just zooming thru the sky, i have never seen something fly that fast in the sky bef	8/5/09	43.4227777,-88.1842611	
5/24/09 10:12	Amery	WI	Unknown	30 seconds	Quite Bright light traveling at a high rate of speed	6/9/09	45.3046841,-92.3632481	
5/20/09 22:00	Madison	WI	Sphere	1 minute	We thought the object was star, it was a white light which moved across the north north-eastern sky heading south and then faded away.	6/3/10	43.0730517,-89.4012302	
5/4/09 23:00	New Richmond	WI	Disk	1 hour 15 minutes	A saucer shaped object with changing colored light remained in one position in the sky for over an hour.	5/12/09	45.1221879,-92.5368643	
4/22/09 10:20	Wausau	WI	Changing		ufo was just floating in the air; it had red and green lights and went to get a better observeration flipped over dissapeared intthesky	5/12/09	44.9616351,-89.6445669	
4/15/09 21:30	Eaugalle	WI	Diamond	38mn	It was like a spinning Diamond in a show case turning over end for end	6/9/09	
4/15/09 21:30	Eaugalle	WI	Cylinder	38 mn	It changed  shape when  it went  side to side	5/12/09	
3/18/09 20:30	Eau Claire	WI	Light	Twenty minutes	Pair of orange lights over western Wisconsin	4/14/09	44.8141268,-91.4965497	
3/7/09	Sparta	WI	Light	30 min	Please see:  http://www.wkbt.com/Global/story.asp?S=9982203  I am not a witness, but I saw this article and thought you would want to k	4/14/09	43.942744,-90.8098561	
2/12/09 21:30	Eagle	WI	Oval	25 min	A large, bright, stationary white light in the W sky, not a star or plane, observed for nearly 30 min..  ((NUFORC Note:  Venus.  PD))	3/19/09	46.498833,-91.3568583	
2/8/09 17:30	Franklin	WI	Light	1 minute	Two white lights one degree apart spotted over Milwaukee, Wisconsin from Franklin, Wisconsin moving in unison from the SW to the NE.	3/19/09	45.934124,-88.9995718	
2/8/09 14:30	Erin	WI	Egg	3 min	I saw 9 egg shaped orbs in the sky, which than dissapeared and moments later three military jets flew by	3/19/09	43.2380598,-88.3531518	
2/8/09 00:00	Saint Croix Falls	WI	Triangle	1 hour	i saw two triangle shaped ufo's flying low to the ground flashing red beams at the ground.	4/14/09	45.4094058,-92.6340952	
2/2/09 05:00	Madison	WI	Light	1 hour	Unexplainable movements attached to light unidentifed object in night sky.	3/19/09	43.0730517,-89.4012302	
1/30/09 13:00	Madison	WI	Cylinder		((HOAX??))  air force story	3/19/09	43.0730517,-89.4012302	
1/26/09 11:05	Brookfield	WI	Unknown	20 min.	Bright light shows another bigger object that blended into the sky but flashed. 500 Lights On Object0: Yes	3/19/09	43.0627891,-88.1198123	
1/21/09 18:45	Merton	WI	Light	1 minute	Light in the distance that did not move, or blink, and in the blink of an eye it was gone.	3/19/09	43.1566731,-88.3589849	
1/20/09 20:00	Lake Geneva	WI	Light	20 min.	Bright light in Lake Genva sky-not a star or plane.  ((NUFORC Note:  If the witness was looking west, the object was Venus.  PD))	3/19/09	42.5886281,-88.4298189	
1/8/09 17:00	Oshkosh	WI	Light	5 minutes	((HOAX??))  Glimering lights stationary in formation same as what was on the news in New Jersey.	1/10/09	44.0177616,-88.5540025	
1/5/09 21:00	Adams	WI	Triangle	10 min	((HOAX??))  ufo broked my car	1/10/09	43.9552488,-89.8170706	
12/29/08 23:45	Manitowoc	WI	Diamond	5 mins+	Horizontal line of bright white lights accompanied by very small, red lights zig zaging around the object.	1/10/09	44.0986058,-87.6775847	
12/28/08 19:30	Campbellsport	WI	Sphere	1.5 hrs	Circular orb hangs in sky and while the naked eye sees only a bright light, the video camera revealed some amazing details.	1/10/09	43.5994393,-88.2814874	
12/18/08 18:00	Hancock	WI	Triangle	10-15 minuets	Yellow and Blue flashing lights that made the shape of a huge triangle	1/10/09	45.6207925,-89.6273602	
12/17/08 21:00	Wautoma	WI	Triangle	5 minutes	12/18/08	    I reside in central Wisconsin.  It is very rural about 70 miles east of Fort McCoy, a military training base.   Last e	1/10/09	44.0783105,-89.2923414	
12/17/08 18:00	Madison	WI	Triangle	5 seconds	i was driving north on hwy 12 towards middleton. i saw at least 6 to 8 red lights off in the distant sky in a V shape that seemed to be	1/10/09	43.0730517,-89.4012302	
12/15/08 18:30	Portage	WI	Formation	2-3 mins	Lights in sky above field in Portage WI	1/10/09	46.1238395,-89.2898611	
11/29/08 00:30	Wausau	WI	Light	15 seconds	Twice I saw a light zoom from my tree, once to a series of branches, the ground, and it disappeared both times.	1/10/09	44.9616351,-89.6445669	
11/17/08 20:59	Oshkosh	WI	Formation	5 seconds	7 lights in a shraight line over Oshkosh.  ((NUFORC Note:  Student report.  PD))	1/10/09	44.0177616,-88.5540025	
11/17/08 20:38	Oshkosh area	WI	Formation	25 - 30 minutes	Strange lights along Hwy 10 West, near Oshkosh.	1/10/09	44.1388722,-88.6245552	
11/15/08 20:00	Manitowoc	WI	Egg	3-5  seconds	a white egg shaped light with a trail of blue-aqua colored streak behind it moving in a downward motion towards the ground.	1/10/09	44.0986058,-87.6775847	
11/10/08 20:00	West Bend	WI	Other	30 sec	i was driving down hwy 33 east and i was just on the outside of west bend when i saw this unknown light above trees and marsh. i have b	1/10/09	43.4227777,-88.1842611	
11/1/08 20:00	HWY 21 (Monroe County)	WI	Light	5 seconds	Light was there then off like a switch	4/14/09	
10/28/08 22:00	Appleton	WI	Light	About 5 Seconds	small blue and white bright circular figure	10/31/08	44.271931,-88.3976066	
10/26/08 06:00	Larsen	WI	Light	3 -4 min	Vast moving bright light traveling west to east at approximately 4 + mach with no sound.	10/31/08	45.2835746,-92.5146427	
10/10/08 22:30	Madison	WI	Circle	20 Secounds	Tanslucent orange/yellow UFO in Madison WI	10/31/08	43.0730517,-89.4012302	
10/9/08 21:08	Milwaukee	WI	Light	2-3 seconds	light moved faster than any jet i've seen and turned 90 degrees in a millisecond toward chicago	10/31/08	43.0389025,-87.9064736	
10/6/08 19:45	Green Lake	WI	Light	5 MINUTES	Bright orange lights falling straight down from white lights	10/31/08	43.8244259,-88.9645576	
10/4/08 19:20	South Milwaukee	WI	Circle	1.5 min	star like orb in northern sky	10/31/08	42.9127943,-87.8623034	
9/23/08 14:00	Plover	WI	Sphere	1 min	Small metallic spherical object seen hovering on more than one occasion over Hwy 54 in Plover	12/12/09	44.9896914,-89.2803925	
8/30/08 23:22	Appleton	WI	Other	1 Minute	Fast moving craft in the night sky	10/31/08	44.271931,-88.3976066	
8/19/08 00:00	Kewaskum	WI	Light	5 minutes	Seemingly bright star speeds away into night sky.	12/12/09	43.5122193,-88.2209292	
8/18/08 01:30	Oshkosh	WI	Light	15 sec	Bright star looking object disappears after another comes near. Seen by 3 people.  ((NUFORC Note:  Possible star or planet??  PD))	10/31/08	44.0177616,-88.5540025	
8/15/08 13:00	La Crosse	WI	Teardrop	20 SECONDS	daylight sighting disk was metal and moved away in a different direction very fast	10/31/08	43.8269106,-91.234026	
8/10/08 23:00	Eagle River	WI	Other	3 minutes	Two bright, quickly moving stars	10/31/08	45.924676,-89.2579105	
8/10/08 19:00	Madison	WI	Other	Several minutes	Gold ring shaped UFO, silent.	10/31/08	43.0730517,-89.4012302	
8/8/08 00:30	La Crosse	WI	Disk	120 seconds	((HOAX??))  I saw a saucer shaped object moving at high speeds that had lights blinking along the edges of it.	8/12/08	43.8269106,-91.234026	
8/6/08 01:00	Plymouth	WI	Unknown	Continuous	UFO to the North - bright starlike object just above the horizon that flashes colors from red to green.... ((NUFORC Note:  Star??  PD))	8/12/08	46.0407889,-88.9901309	
8/4/08 19:00	Hudson	WI	Light	2-3 minutes	My wife and I saw a light very high in the sky that was not a plane.  ((NUFORC Note:  Daylight sighting of ISS??  PD))	8/12/08	44.9669119,-92.7424251	
8/2/08 21:49	Oshkosh	WI	Fireball	3 minuites	Flame over Oshkosh	8/12/08	44.0177616,-88.5540025	
7/31/08 21:30	Mosinee	WI	Light	15-20 seconds	5 lights in straight horizontal line that faded out---no noise heard	8/12/08	44.7871899,-89.6834558	
7/31/08 21:30	Omro (northwest of)	WI	Light	5 minutes	Sequence of bright white stationary lights appearing and disappearing, all in a horizontal row.	8/12/08	44.0388708,-88.7417772	
7/31/08 21:22	Portage	WI	Formation	15 Minutes	UFO's spotted in Central WI.  Line of lights.	8/12/08	46.1238395,-89.2898611	
7/31/08 21:20	Almond	WI	Triangle	30 seconds	V shaped winking lights.	8/12/08	44.2946954,-89.4245626	
7/31/08 21:20	La Farge	WI		few minutes	series of red lights appear-merge and dissipate-La Farge, WI	8/12/08	43.5774736,-90.6381861	
7/31/08 21:15	Grand Marsh	WI	Formation		Four spheres of light arranged in straight line.	8/12/08	43.8869183,-89.7062359	
7/24/08 23:14	Seymour	WI	Oval	3 seconds	A flaming UFO was heading towards the ground near my house.	8/5/09	45.7793948,-91.7212814	
7/23/08 22:00	Bayfield	WI	Disk	20 minutes	Strobing orange craft changes position instantaneously.	8/12/08	46.8116005,-90.8215734	
7/17/08 22:40	Colfax	WI	Light	30 sec	Light in night sky traveling in stright line abruptly changed direction and accelerated in an arc, disappearing in 1-2 seconds.	8/12/08	44.9863502,-91.7076701	
7/17/08 02:15	Port Washington	WI	Disk	2+hours	Four  illuminated saucer like objects in the sky at 2:15 am.	8/12/08	43.3936134,-87.8800886	
7/5/08 22:30	Columbus	WI	Light	5 minutes	Two bright stars, not aircraft, move in unison, fade and vanish within 5 minutes at same time.	8/12/08	45.8377328,-89.2506858	
7/5/08 20:00	Oregon	WI	Unknown	5 seconds	Sighting in Oregon WI that appeared very unusual and can't be explained.	8/12/08	42.9005566,-89.4292864	
6/27/08 23:00	Cadott	WI	Oval	5-7 minutes	Bright light appear and disappear several times, moving very slow over Cadott, Wisconsin	7/5/08	44.9510742,-91.1512586	
6/24/08 02:30	Sun Prairie/Madison	WI	Light	1 minute	Dancing strobe light over Madison, WI.	7/5/08	43.1863,-89.2322	
6/23/08 14:15	Madison	WI	Oval	15 minutes	White oval floating over treetops near Madison, Wisconsin airport	7/5/08	43.0730517,-89.4012302	
6/23/08 14:15	Madison	WI	Oval	15 minutes	White oval above treetops in Madison, WI - changed direction and color	7/5/08	43.0730517,-89.4012302	
6/21/08 03:00	Adams	WI	Triangle	10 seconds	Three lights in the southern sky outside bedroom window.  Flying very low.  No sound.	7/5/08	43.9552488,-89.8170706	
6/20/08 23:00	Bayfield	WI	Light	1 minute	A white light brighter than the stars moved slowly from south to north, seemed to slow, grew quite bright, then faded within 10 seconds	7/5/08	46.8116005,-90.8215734	
6/18/08 04:35	La Crosse (east of)	WI	Disk	2-3 minutes	Metalic disk or saucer darts through the sky.	7/5/08	43.8269106,-91.234026	
6/15/08 23:30	Green Bay	WI	Circle	10 minutes	Orange object viewed at night near Lake michigan west of Green Bay.	10/31/08	44.519159,-88.019826	
6/12/08 11:50	Kenosha	WI	Light	2 min	An eerie glowing aircraft with no sound over Kenosha Wisconsin	7/5/08	42.5841868,-87.85452	
6/6/08 17:25	Mukwonago	WI	Circle	two or three seconds	I saw a helicopter watching a flying marshmallow.	6/12/08	46.0638439,-91.1412891	
5/30/08 17:00	Madison	WI	Other	5-10 minutes	A black, parallelogram shaped object was seen on May 30, 2008.	12/12/09	43.0730517,-89.4012302	
5/25/08 23:05	Milwaukee	WI	Circle	2 minutes	At  11:00 PM lighting struck a silent, unlight craft and then started to glow a brilliant yellow illumination and flout across the sky	6/12/08	43.0389025,-87.9064736	
5/19/08 15:45	Pleasant Prairie	WI	Egg	2-3 minutes	I observed a stationary egg shaped silver object, over Highway 31 in Pleasant Prairie, WI, on my way to work for about 2-3 minutes.	6/12/08	42.5186318,-87.8028505	
5/18/08 21:55	Madison	WI	Light	45 minutes +	Roundish light traveling in a horizontal loop	6/12/08	43.0730517,-89.4012302	
5/8/08 04:30	Cudahy	WI	Circle	5 Minutes	Bright light in Cudahy wisconsin	6/12/08	42.9466827,-87.8648041	
5/2/08 23:15	Fisk	WI	Light	10 Secs.	I saw a bright light in the SW sky that quickly moved out to the NW.	6/12/08	43.9558165,-88.6781668	
4/20/08 21:30	West Bend	WI	Circle	10 min.	Four circular UFO's, one glowing orange, over West Bend, WI 4-20-2008	6/12/08	43.4227777,-88.1842611	
4/17/08 00:35	Middleton	WI	Triangle	30-45 seconds	Witnessed a black triangular craft with colored flashing lights absolutely still in the sky about twenty stories above me.	6/12/08	43.1027728,-89.5065098	
4/14/08 21:00	Cameron	WI	Teardrop	1 hour	Teardrop shaped UFO with multicolored light and a red laser-type light seen by Rice Lake airport near Cameron, WI	6/12/08	44.6196851,-90.1726321	
4/5/08 01:15	Green Bay	WI	Triangle	6 seconds	I was talking on the cell phone observing the sky and notice a very clear sky when all of sudden there were 9 bright orange lights form	6/12/08	44.519159,-88.019826	
3/27/08 22:00	Fort Atkinson	WI	Formation	30 SECONDS	V formation seen twice in appr. 15 min. About 25-30 lights that disconnected at one point then rejoined.	4/17/08	42.9266723,-88.8417734	
3/18/08 20:45	Highland	WI	Unknown	15 seconds	Hovering lights in the clear night sky, flashing red orange and disappear	3/19/09	45.2094074,-91.3573767	
3/7/08 17:55	Delafield	WI	Cylinder	30 seconds	Bright lights on cylindrical object viewed leaving atmosphere at high rate of speed	3/31/08	43.0697307,-88.3920409	
2/22/08 20:00	Lake Du Bay	WI	Fireball	
	A bright green fireball flies, then disappears in Wisconsin.	3/4/08	44.6649677,-89.6509545	
1/27/08 18:30	Ojibwa/Exeland	WI	Unknown	about 2 minutes	We followed a UFO that was flying really low and crossed over our car.	2/14/08	
1/14/08 18:20	Racine	WI	Light	3 minutes	Intense, stationary  light in western sky, then disappears.	1/21/08	42.7283529,-87.8072977	
11/27/07 10:00	Chippewa Falls	WI	Fireball		Huge ball with tail, coming down at north angle but moving east at a fast pace.	1/21/08	44.932461,-91.3912681	
11/17/07 01:30	Wauwatosa	WI	Fireball	5 seconds	Bright green fireball, no shared characteristics with meteors, northwestern sky, no trail.	11/28/07	43.0622343,-88.0336993	
10/26/07 20:15	Waukesha	WI	Light	20-30 seconds	Dancing, circulating lights observed in Waukesha neighborhood.	11/28/07	43.0125116,-88.2384259	
10/24/07 05:30	Kenosha	WI	Unknown	5 seconds	they did not burn up as normal and were a much more greenish color of light then a meteor	11/28/07	42.5841868,-87.85452	
10/21/07 04:00	Eau Claire	WI	Formation	10 seconds	Arrow shape flying fast	11/28/07	44.8141268,-91.4965497	
10/20/07 20:00	Rock Falls	WI	Light	15 minutes	Arcing green lights viewed at night in rural Wisconsin.  ((NUFORC Note:  Report is suggestive to us of advertising lights.  PD))	11/28/07	45.3130229,-89.7445754	
10/19/07 02:00	Brule	WI	Circle	1 hour	3 objects 1 white 1 red and 1 blue. red and blue pictures show it best zoom in and go hmm whats that!	11/28/07	46.5902178,-91.605466	
10/13/07	Hudson	WI	Sphere	3 minutes	6 Balls of Light Swooping Behind Chem-Clouds 9:30 p.m. CST	11/28/07	44.9669119,-92.7424251	
10/12/07 21:30	Appleton	WI	Circle	Over a half hour	Blue circluar ufo	11/28/07	44.271931,-88.3976066	
9/24/07 20:00	Marshall	WI	Light	2 minutes	i saw two lights flying to my left as a i was driving in the country towards home i was on highway t going east.  the lights were low f	10/8/07	45.6782945,-88.9020612	
9/17/07 13:31	Pewaukee	WI	Unknown	1 sec	Ridiculously, blinding bright light in the middle of the day	10/8/07	43.0647323,-88.243704	
9/15/07 14:00	Oshkosh	WI	Disk	few seconds	Object hovered for a few seconds, and then disappeared in to Lake Winnebago.	10/31/08	44.0177616,-88.5540025	
9/13/07 23:00	Whitewater	WI	Cigar	30 seconds	cigar-shaped	10/8/07	42.7652894,-88.6948269	
9/10/07 14:00	Bloomer	WI	Cylinder	60 seconds	Cylinder shape over WI September 10, 2007	3/4/08	45.1024611,-91.4909947	
9/8/07 20:45	Onalaska	WI	Circle	10 minutes	Round dimly lit object moves and appears to notice observer.	10/8/07	43.8869093,-91.2190278	
9/1/07 19:00	Dodgeville and Oconomowoc	WI	Disk	first 1 mintue and second	Two Alien Space Crafts over Dodgeville and Oconomowoc	10/8/07	
8/30/07 21:00	Waupun	WI	Light	4min	Lights 6-8 going from right to left with whole object moving from right to left slowly in air (pretty wide object)	10/8/07	43.6369328,-88.735941	
8/29/07 21:00	Racine	WI	Light	15 minutes	bright object rising out of lake michigan.	3/4/08	42.7283529,-87.8072977	
8/28/07 11:30	Green Bay	WI	Circle	5 min	round black object in sky over green bay	10/8/07	44.519159,-88.019826	
8/26/07 00:00	Milwaukee	WI	Diamond	30 min.	Peculiar,steady, red and white blinking ,star like object that slowly descended behind the tree line.	10/8/07	43.0389025,-87.9064736	
8/25/07 23:00	West Bend	WI	Triangle	20 mins and again for ano	Three friends and I saw a orange triangle shape fade away and disapear twise.	10/8/07	43.4227777,-88.1842611	
8/25/07 22:48	Madison (north of)	WI	Light	10 seconds	Madison Sighting  8/25/07	10/8/07	43.0730517,-89.4012302	
8/24/07 20:57	Chilton	WI	Rectangle	5-6 mins	Rectangular object over the field	10/8/07	44.0294358,-88.1645452	
8/20/07 04:30	Middleton	WI	Other	10 minutes	Column of flashing white lights	10/8/07	43.1027728,-89.5065098	
8/15/07 00:00	Thorp	WI	Sphere	sighting	The strage star	11/28/07	44.9596895,-90.80097	
8/12/07 23:00	Slades Corners	WI	Fireball	15 to 20 seconds	My friends and I were standing in a street when we noticed a bright blueish/white light 20 ft in the air that caused a power outage.	10/8/07	42.5819621,-88.293981	
8/12/07 22:30	Keshena	WI	Circle	5 minutes	Bright object came from space.	10/8/07	44.8860938,-88.6217708	
8/9/07 20:30	Georgetown Township	WI	Sphere	10 seconds	glowing sphere hovering over lake surface	10/8/07	
7/21/07 21:00	Madison (northwest of)	WI	Disk	Under 2 seconds	Two separate observations of the same UFO object/behavior with blind verification.  Close proximity.	8/7/07	43.0730517,-89.4012302	
7/15/07 17:00	Lac Du Flambeau	WI	Light	30 seconds	very bright light with tail, traveled slowly, about 5,000 feet in the air, was NOT comet.	3/19/09	45.9837802,-89.884201	
7/14/07 01:19	Madison	WI	Formation	4 seconds	Four orange objects in formation followed by another.	8/7/07	43.0730517,-89.4012302	
7/13/07 15:30	West Milwaukee	WI	Sphere	10 seconds	white orb/sphere moving across blue sky at a high rate of speed then changes direction	8/7/07	43.012792,-87.9700861	
7/11/07 10:00	Oconomowoc	WI	Teardrop	30seconds	((HOAX??)) A bright teardrop object reported over Oconomowoc.	8/7/07	43.158061,-88.4714876	
7/10/07 16:00	Madison	WI	Light	15 min	i have pictures of brilliant streaks of light, by the fastest moving object i ve ever seen.	11/21/10	43.0730517,-89.4012302	
7/7/07 03:00	Prescott	WI	Sphere	20 min.	UFO over Mississippi river.	8/7/07	44.7505233,-92.7902022	
7/4/07 12:00	Racine	WI	Circle	20 seconds	((HOAX??))  Shiny	3/4/08	42.7283529,-87.8072977	
6/19/07 21:00	South Milwaukee	WI	Light	10-15 mins	2 lights that looked like stars following each other.  ((NUFORC Note:  ISS orbiting with Space Shuttle.  PD))	8/7/07	42.9127943,-87.8623034	
6/15/07 14:00	Mountain	WI	Disk		crazy flying things!	3/4/08	44.5535919,-88.9945533	
6/11/07 16:00	Middleton	WI	Sphere	60-90 seconds	Orb over central Wisconsin	6/12/07	43.1027728,-89.5065098	
6/5/07 23:30	Colfax	WI	Light	30 minutes	Very large, and very intense light in clear dark night sky moving erratically and appeared to have landed. ((NUFORC Note:  Venus??  PD)	6/12/07	44.9863502,-91.7076701	
6/1/07 10:00	Spencer	WI	Circle	5 minutes	I Saw a circular shaped UFO over the direction of Spencer ,WI and then it flew into a cloud and disappeared.	10/8/07	45.4013563,-88.122889	
5/16/07 21:00	Chilton	WI	Triangle	3-4 min	triangle made almost no noise	8/7/07	44.0294358,-88.1645452	
5/12/07 23:00	Madison	WI	Unknown	15-20 min	brilliant white, red, blue, green light hovering for 20 minutes, then droping in elevation w3/ out the light ever geting dimmer	6/12/07	43.0730517,-89.4012302	
5/10/07 05:15	Bailey's Harbor	WI	Circle	10 SECONDS	Two pictures of object in the early morning sky.	6/12/07	45.1016667,-87.0561111	
5/9/07 19:00	Fond du lac	WI	Diamond	15 seconds	5-9-07  diamond shape object with yellow lights was seen for 15 seconds in fond du lac wi	6/12/07	43.756378,-88.4689955	
5/9/07 17:35	Platteville	WI	Light	five min	Bright light flying west to east at varying speeds.	6/12/07	42.7352711,-90.4770732	
5/1/07 21:50	Paddock Lake	WI	Fireball	5 seconds	Green fireball in western Wisconsin sky	6/12/07	42.5747409,-88.1003629	
5/1/07 21:00	Wautoma	WI	Light	3-5 seconds	A bright kelly green light in the southern horizon.	6/12/07	44.0783105,-89.2923414	
4/9/07 23:00	Waukesha	WI	Light	20min.	indescribble light on sky	4/27/07	43.0125116,-88.2384259	
4/7/07 22:30	Friendship	WI	Flash	continuous	My family came back from Wisconsin Dells WI approximately 10:30 PM Kids and my wife went home and I stayed outside to smoke a cigarrete	4/27/07	42.6427962,-88.0861961	
3/28/07 21:00	Plover	WI	Sphere	15mins	Possible F-16 engagment of a UFO over Plover, Wisconsin	4/27/07	44.9896914,-89.2803925	
3/19/07 20:15	Berlin	WI	Fireball	15 minutes	It would disappear in one part of the sky for a second then would reappear in a spot a very long distance from where it had disappeared	4/27/07	45.0763567,-89.7892938	
3/16/07 06:20	Stoughton/Cooksville area	WI	Circle	1-2 min	hovering mass of lights over Stoughton WI	4/27/07	
2/22/07 20:00	Juneau	WI	Unknown	10 sec.	((HOAX??))  Two round objectsand they flashed. They WERE CHASED by MILITARY PLANES!!!	3/8/07	43.4063837,-88.703437	
2/20/07 19:15	Mequon	WI	Triangle	1 minute	3 triangular shaped white circles with no propulsion on the back.	2/24/07	43.23584,-87.9892559	
2/17/07 06:30	Milwaukee	WI	Oval	5 MINUTES	Did any one report seeing a UFO around 6:30 this morning off of Hopkins and Capitol? Myself and a few people stopped this morning and s	2/24/07	43.0389025,-87.9064736	
2/4/07	Ladysmith/Eau Claire (between; enroute)	WI	Circle	3 HOURS	ON February 4 2007 at about 2;30 to 3;30 am a shower of lights was in the ski over Eau Clair & Ladysmith Wis. And it was on TV 13 news	2/24/07	
2/2/07 01:00	St. Francis	WI	Changing	2 min	http://youtube.com/watch?v=vHE2_svuSjY	4/27/07	42.9708488,-87.8717493	
2/2/07 01:00	St. Francis	WI	Changing	2 min	http://youtube.com/watch?v=vHE2_svuSjY	4/27/07	42.9708488,-87.8717493	
1/16/07 00:10	Eagle River	WI	Unknown	5-10 min.	i notice something that grabs my attention through the window, and i go outside for a look.  as i exit my garage i notice everything ar	2/1/07	45.924676,-89.2579105	
1/3/07 16:30	Vernon	WI	Oval	1 minute	Green Flash	2/1/07	42.8914029,-88.2456473	
12/31/06 17:30	Milwaukee	WI	Egg	30 sec	while cooking steaks on 12/31/06 at 1730 hours i looked to the south west skys on a 45 degree angle and noticed tew egg or football sha	2/1/07	43.0389025,-87.9064736	
11/17/06 19:15	River Falls and Prescott (between; Hwy. 35)	WI	Triangle	5 minutes	Triangular object w/ three white lights, attached to dark object, becomes single, red light.	12/7/06	
11/17/06 17:55	Shiocton	WI	Triangle	10 Min	Coming home from work tonight I noticed a set of bright flashing lights a mile ahead of me hovering in a field. I pulled quickly in my	12/7/06	44.4452612,-88.5764903	
10/31/06 17:40	Portage	WI	Light	
	2 Rows of 4 orange lights over Portage	12/7/06	46.1238395,-89.2898611	
10/28/06 04:44	Onalaska	WI	Triangle	15-30 secs	Unusual object flying to the east with no noise.	10/30/06	43.8869093,-91.2190278	
10/22/06 16:00	Paoli	WI	Sphere	30 seconds	Metalic aerial object seen from vehicle to the west of Paoli, WI.	10/30/06	42.9294441,-89.5237324	
10/4/06 10:50	New Richmond	WI	Fireball	10-25 seconds	I saw a strange site tonight so I went to my computer to google to see if there was a "star shower" or something going on tonight.  I c	10/30/06	45.1221879,-92.5368643	
10/3/06 03:30	Milwaukee	WI	Sphere	1 hour	Reaccuring semi-stationary, color alternation spheres	10/30/06	43.0389025,-87.9064736	
9/3/06 23:00	West Bend	WI	Sphere	3 min	about  500 to 1000 feet up NO SOUND! i have crappy video.	10/30/06	43.4227777,-88.1842611	
9/1/06 23:00	Gleason	WI	Sphere	5-6 minutes	A friend and I were standing in his driveway messing around with a new fishing rod that he had bought. Out of the corner of my eye I sa	10/30/06	45.3088514,-89.4965121	
8/29/06 14:00	Lyndon Station	WI	Sphere	about 30 seconds	A silver sphere at travelling fast at a high altitude seen in rural Wisconsin skies.	10/30/06	43.7099766,-89.8945699	
8/21/06 22:00	Tomahawk	WI	Light	1 hour +	Triangular motion, flashing light alternating colors, staying in one basic location for more than hour.  ((NUFORC Note:  Sirius??  PD))	10/30/06	45.7966207,-89.6379211	
8/2/06 20:45	Middleton	WI	Chevron	5 minutes	Three lights in a row moved over Madison, WI.	10/30/06	43.1027728,-89.5065098	
7/26/06 22:23	De Pere	WI	Other	12 seconds	glowing red bat-like object crosses sky	10/30/06	44.4386025,-88.0717695	
7/23/06 22:30	Kiel	WI	Light	10 seconds	A very fast moving satellite look alike.	10/30/06	43.9172152,-88.0278735	
7/18/06 22:08	Dexterville	WI	Triangle	5-8 seconds	Close triangle shaped lights and 5 fighter jets in central wisconsin.	10/30/06	44.3763511,-90.1106871	
7/15/06 22:15	Dundee	WI	Light	4 minutes	Fluorescent-green parallel ceiling lights in line formation flying north of Dundee Wisconsin	7/16/06	43.6552726,-88.1645414	
7/15/06 22:05	Crivitz	WI	Circle	about one minute	At about 22:05 p.m. on 7-15-06 i was walking our 6 month old husky in our side yard paused briefly to observe the sky and unaware of th	7/16/06	45.2349753,-88.0070506	
7/15/06 00:56	Sturgeon Bay (north of)	WI	Light	15 + minutes	A moving light traveled in many directions, zig-zagging and stopping over the waters of Green Bay  - high level of activity.	7/16/06	44.8216643,-87.3684303	
7/14/06 08:00	Brookfield	WI	Unknown	less than 5 seconds	Fireball UFO spotted during a thunderstorm.  ((NUFORC Note:  Possible hoax??  PD))	12/7/06	43.0627891,-88.1198123	
7/13/06 01:00	Hancock	WI	Cigar	4 min	shining bright light	10/30/06	45.6207925,-89.6273602	
7/12/06 23:00	Ashland	WI	Disk	About 1 Minute	We saw six UFOs on that night. It was really freaky... It was freaky sleeping afterwards.	7/16/06	46.5802211,-90.874354	
7/11/06 15:00	Milwaukee	WI	Sphere	2 minutes	Four spheres witnessed by two people......5-10K feet in the air.	1/10/09	43.0389025,-87.9064736	
7/5/06 01:00	Stockbridge	WI	Triangle	3 min	Sighting over lake Winnebago. spooted and saw for 3 min!!!	4/27/07	44.8994671,-88.8585605	
7/4/06 21:30	Cedarburg	WI	Light	45-60 seconds	rather bright "shaking" light moving in a north west to south east direction	7/16/06	43.2966715,-87.9884231	
6/25/06 18:00	Greendale	WI	Oval	Back yard sun set photo o	In front of a lovely sun set in Wisconsin an oval shaped UFO is caught crusing across the open ocean that we have come to call our sky!	10/30/06	42.9358488,-88.0017526	
6/23/06 19:00	Beaver Dam	WI	Unknown	1-2 min	Several high flying "dots" seen on clear summer evening.	7/16/06	45.5460648,-92.0254574	
6/6/06 21:00	Green Bay	WI	Light		Yellow lights very high hovered over us.	7/16/06	44.519159,-88.019826	
6/5/06 12:00	Wisconsin Dells	WI	Cylinder	5 min.	12:00 noon.on my wayback to work for lunch. i was on a tractor when something caught my eye above some tall pine trees...a cylinder sha	10/30/06	46.1799532,-90.9862962	
5/4/06 00:00	Wausau/Greenbay (on Hwy. 29)	WI	Egg	2 1/2 hours	Red near ground 1 beam light seperate into 4 which rotated and the tops rotated of the beams.  ((NUFORC Note:  Advertising light??  PD)	5/15/06	
4/1/06 01:00	St. Francis	WI	Teardrop	4 minutes	Two ufo's in my neighborhood traveling around houses	10/31/08	42.9708488,-87.8717493	
