DateTime	City	State	Shape	Duration	Summary	Posted	Coordinates
3/29/07 09:30	Morgantown	WV	Sphere	5-mins	redish-orange glowing sphere	4/27/07	39.6392195,-79.945983	
2/23/07 20:40	Huntington	WV	Cone	two to three min.	Security guard and I watched an "ice cream cone" like object.	2/24/07	38.4192496,-82.445154	
2/22/07 20:32	Huntington	WV	Teardrop	10 to 15 min	A blaze orange upside down tear drop shaped object over southern Ohio.	2/24/07	38.4192496,-82.445154	
2/7/07 22:07	Shinnston	WV	Triangle	5 minutes	Black Triangle with lights and no sound.	3/31/08	39.3926643,-80.298492	
1/20/07 01:00	Elizabeth	WV	Circle	7 mins	My friend and i where in a car at 1:30 and a bright white flashing light.	2/1/07	39.0617436,-81.397593	
1/17/07 20:45	Bruceton Mills	WV	Oval	30 seconds	Glowing object in sky soared across night sky then vanished.	2/1/07	39.6593708,-79.640615	
1/3/07 18:45	Oak Hill	WV	Formation	3 min	3 solid red lights in v formation(appeared at least 100ft wide)coming from the south. Slow moving  no noise	2/1/07	37.984569,-81.151913	
1/2/07 14:00	Carpendale	WV	Triangle	20 seconds	I was especially surprised at how fast it was moving	2/1/07	39.62772,-78.789623	
12/8/06 22:30	Griffithsville	WV	Cylinder	45 seconds	I am a "Line Servicer" for a large power conpany with 30 yrs. of service. While investigating an outage, ( unrelated to UFO activity),	2/1/07	38.2387052,-81.9892984	
11/24/06 02:45	Camp Creek	WV	Flash	One Min	Flash of bright narrow green light following an object.	12/7/06	37.4953957,-81.1028713	
11/17/06 18:25	Trowbridge (UK/England)	WV	Circle	10Minutes	U.F.O.sighting in Wiltshire	12/7/06	39.428703,-79.6853348	
11/1/06 22:00	Milton	WV	Light	
	Bright light (no meteor) crossed the sky from horizon to horizon in less than one minute.	3/8/07	38.4353376,-82.137337	
10/20/06 20:00	Bluefield	WV	Circle		Circular spinning object	12/7/06	37.260361,-81.216295	
8/22/06 00:01	Huntington	WV	Light	on hour	craft far off in distance with different colored lights.	10/30/06	38.4192496,-82.445154	
8/19/06 23:00	Buckhannon	WV	Circle	2 Hours	One floatint object overhead and 17 disk shaped objects going into it.	1/10/09	38.9803758,-80.2770286	
8/4/06 21:45	Sissonville	WV	Formation	3 sec	Six globe-like lights in a  semi-circular (stationary) formation.	10/30/06	38.5281485,-81.6309601	
7/15/06 22:00	Salem	WV	Triangle	3 Minutes	Triangular Shaped Object Seen on U.S. Rt. 50	2/1/07	39.2828653,-80.5589856	
5/23/06 21:50	Shady Spring	WV	Changing	1 hour +	Colorful Objects in Night Sky over Shady Spring, WV.  ((NUFORC Note:  Possible sighting of celestial body, we suspect.  PD))	7/16/06	37.7056722,-81.0984293	
4/25/06 12:00	Morgantown	WV	Fireball	20 seconds	Red/orange/blue bolt across the sky..	10/31/08	39.6392195,-79.945983	
