DateTime	City	State	Shape	Duration	Summary	Posted	Coordinates
1/1/05 00:00	Wikitravel	HI	Diamond	new years	this all happened in one little section.	2/1/07	21.4990005493,-158.070007324	
12/17/04 14:39	Haleakala	HI	Other	20 minutes	2 cameras record object pass over Hawaii.	5/24/05	20.7127342224,-156.256546021	
12/17/04 04:19	Haleakala (Maui)/Mauna Kea (both)	HI	Unknown	20 min. (approx.)	http://antwrp.gsfc.nasa.gov/apod/ap050208.html (explanation of sighting detailed on link)	5/24/05	20.7127342224,-156.256546021	
12/13/04 01:00	Honolulu	HI	Disk	3 mins	I seen the windows around the saucer and I can draw exacly what I saw.	5/24/05	21.304769516,-157.85760498	
12/7/04 16:20	Aiea	HI	Circle	2mins	Two seperate sightings On oahu	1/19/05	21.379699707,-157.930892944	
12/6/04 01:00	Oahu	HI	Flash	5 minutes	Large,glowing green,yellow,white ball of light flew over me,hovered & dropped into the ocean.Aircraft followed to investigate.	5/24/05	21.4833087921,-157.969329834	
10/24/04 15:30	Honolulu	HI	Disk	35sec.	the object has no sound,no lights,no windows,silver like color, moving fast.	12/3/04	21.304769516,-157.85760498	
10/21/04 20:30	Honolulu	HI	Other	couple minutes	saw bright flame across sky twice, followed by tiny red lights, one moving in a sprial pattern and others stationary in the sky.	11/2/04	21.304769516,-157.85760498	
10/11/04 01:00	Honolulu	HI	Triangle	2-3 seconds	3 trangular UFOs were spotted in a triangle formation for 3 seconds.	10/27/04	21.304769516,-157.85760498	
9/13/04 19:55	Honolulu	HI	Sphere	15 sec.	As I exited the Halawa K-mart something above cought my attention. I immediately looked up and what I saw was a brilliantly lit, sphere	9/29/04	21.304769516,-157.85760498	
9/8/04 12:00	Waikele	HI	Oval	2 hours	I have tried to contact someone from your office at 672-8467 but to no evail........me and my children have observed something very str	9/9/04	21.6840496063,-158.027893066	
7/11/04 05:18	Kahului	HI	Light	4-5 minutes	Bright light (low flying) moving south toward Haleakala....no sound...non-aircraft, non-meteor	7/25/04	20.890750885,-156.467132568	
6/16/04 15:00	Lahaina	HI	Cross	quik	i had no idea i was taking this when i took the picture, but i have no idea what this is over the west maui mountians...	2/24/05	20.8781604767,-156.67767334	
5/20/04 20:20	Honolulu	HI	Unknown	30-45 seconds	May 20, 2004  At approximately 8:20 P.M. Pacific Standard time, I saw in the northeastern sky a series of random light bursts that we	6/4/04	21.304769516,-157.85760498	
3/13/04 05:18	Keaau	HI	Circle	several minutes	Looked like a moving medium size star, high altitude, no sound.  ((NUFORC Note:  Possible satellite.  PD))	3/17/04	19.6205692291,-155.038146973	
2/27/04 05:30	Keaau	HI	Light	several minutes	Looked like a distant moving star, kept going.  ((NUFORC Note:  Possible satellite.  PD))	3/2/04	19.6205692291,-155.038146973	
1/15/04 11:00	Kailua	HI	Light	2 minutes	Two brightly reflective objects skimming only feet above the water and moving at a steady speed.	1/31/04	21.3965702057,-157.740066528	
1/5/04 19:00	Maui	HI	Other	10 minutes	Orange, glowing, silent, low-altitude, slow-moving orb in Hawaiian night sky.	1/17/04	20.9370002747,-156.604995728	
1/2/04 07:35	Wailea	HI	Circle	10 min	A Bright Orange Pulsating Orb	1/22/04	19.8868598938,-155.123825073	
12/27/03 20:00	Honolulu	HI	Sphere	5 min	The object was a slightly illuminated brownish/orange sphere, barely visible in the night sky.	2/12/04	21.304769516,-157.85760498	
12/22/03 13:30	Pahoa	HI	Circle	4 minutes	Unusal black round object manuevering strangely in afternoon sky near Pahoa-town.	3/2/04	19.4946899414,-154.948104858	
